"Diversey Holdings Ltd. Ordinary Shares","DSEY","NYSE","stock","USD"
"Design Therapeutics Inc. Common Stock","DSGN","NYSE","stock","USD"
"Distribution Solutions Group Inc. Common Stock","DSGR","NYSE","stock","USD"
"Descartes Systems Group Inc. (The) Common Stock","DSGX","NYSE","stock","USD"
"Daseke Inc. Common Stock","DSKE","NYSE","stock","USD"
"DoubleLine Income Solutions Fund Common Shares of Beneficial Interests","DSL","NYSE","stock","USD"
"BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock","DSM","NYSE","stock","USD"
"Viant Technology Inc. Class A Common Stock","DSP","NYSE","stock","USD"
"DSS Inc. Common Stock","DSS","NYSE","stock","USD"
"Blackrock Debt Strategies Fund Inc. Common Stock","DSU","NYSE","stock","USD"
"Deswell Industries Inc. Common Shares","DSWL","NYSE","stock","USD"
"Diana Shipping inc. common stock","DSX","NYSE","stock","USD"
"Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands)","DSX^B","NYSE","stock","USD"
"Dynatrace Inc. Common Stock","DT","NYSE","stock","USD"
"DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080","DTB","NYSE","stock","USD"
"Solo Brands Inc. Class A Common Stock","DTC","NYSE","stock","USD"
"DTE Energy Company Common Stock","DTE","NYSE","stock","USD"
"DAVIDsTEA Inc. Common Stock","DTEA","NYSE","stock","USD"
"DTF Tax-Free Income 2028 Term Fund Inc. Common Stock","DTF","NYSE","stock","USD"
"DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures","DTG","NYSE","stock","USD"
"Precision BioSciences Inc. Common Stock","DTIL","NYSE","stock","USD"
"Brookfield DTLA Inc. 7.625% Series A Cumulative Redeemable Preferred Stock","DTLA^","NYSE","stock","USD"
"DT Midstream Inc. Common Stock","DTM","NYSE","stock","USD"
"Digital Transformation Opportunities Corp. Class A Common Stock","DTOC","NYSE","stock","USD"
"Digital Transformation Opportunities Corp. Units","DTOCU","NYSE","stock","USD"
"Digital Transformation Opportunities Corp. Warrant","DTOCW","NYSE","stock","USD"
"DTRT Health Acquisition Corp. Class A Common Stock","DTRT","NYSE","stock","USD"
"DTRT Health Acquisition Corp. Unit","DTRTU","NYSE","stock","USD"
"DTRT Health Acquisition Corp. Warrant","DTRTW","NYSE","stock","USD"
"Datasea Inc. Common Stock","DTSS","NYSE","stock","USD"
"Data Storage Corporation Common Stock","DTST","NYSE","stock","USD"
"DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077","DTW","NYSE","stock","USD"
"DUET Acquisition Corp. Class A Common Stock","DUET","NYSE","stock","USD"
"Duke Energy Corporation (Holding Company) Common Stock","DUK","NYSE","stock","USD"
"Duke Energy Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock","DUK^A","NYSE","stock","USD"
"Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078","DUKB","NYSE","stock","USD"
"Dune Acquisition Corporation Class A Common Stock","DUNE","NYSE","stock","USD"
"Dune Acquisition Corporation Unit","DUNEU","NYSE","stock","USD"
"Dune Acquisition Corporation Warrant","DUNEW","NYSE","stock","USD"
"Fangdd Network Group Ltd. American Depositary Shares","DUO","NYSE","stock","USD"
"Duolingo Inc. Class A Common Stock","DUOL","NYSE","stock","USD"
"Duos Technologies Group Inc. Common Stock","DUOT","NYSE","stock","USD"
"DoubleVerify Holdings Inc. Common Stock","DV","NYSE","stock","USD"
"DaVita Inc. Common Stock","DVA","NYSE","stock","USD"
"Dynavax Technologies Corporation Common Stock","DVAX","NYSE","stock","USD"
"Devon Energy Corporation Common Stock","DVN","NYSE","stock","USD"
"Digital World Acquisition Corp. Class A Common Stock","DWAC","NYSE","stock","USD"
"Digital World Acquisition Corp. Units","DWACU","NYSE","stock","USD"
"Digital World Acquisition Corp. Warrants","DWACW","NYSE","stock","USD"
"Dawson Geophysical Company Common Stock","DWSN","NYSE","stock","USD"
"Dynex Capital Inc. Common Stock","DX","NYSE","stock","USD"
"Dynex Capital Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","DX^C","NYSE","stock","USD"
"DXC Technology Company Common Stock","DXC","NYSE","stock","USD"
"DexCom Inc. Common Stock","DXCM","NYSE","stock","USD"
"Dunxin Financial Holdings Limited American Depositary Shares","DXF","NYSE","stock","USD"
"Destination XL Group Inc. Common Stock","DXLG","NYSE","stock","USD"
"DXP Enterprises Inc. Common Stock","DXPE","NYSE","stock","USD"
"Daxor Corporation Common Stock","DXR","NYSE","stock","USD"
"Dixie Group Inc. (The) Common Stock","DXYN","NYSE","stock","USD"
"Dycom Industries Inc. Common Stock","DY","NYSE","stock","USD"
"Dyadic International Inc. Common Stock","DYAI","NYSE","stock","USD"
"Dyne Therapeutics Inc. Common Stock","DYN","NYSE","stock","USD"
"Dynatronics Corporation Common Stock","DYNT","NYSE","stock","USD"
"DZS Inc. Common Stock","DZSI","NYSE","stock","USD"
"ENI S.p.A. Common Stock","E","NYSE","stock","USD"
"Electronic Arts Inc. Common Stock","EA","NYSE","stock","USD"
"Edify Acquisition Corp. Class A Common Stock","EAC","NYSE","stock","USD"
"Edify Acquisition Corp. Warrant","EACPW","NYSE","stock","USD"
"Allspring Income Opportunities Fund Common Shares","EAD","NYSE","stock","USD"
"GrafTech International Ltd. Common Stock","EAF","NYSE","stock","USD"
"Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","EAI","NYSE","stock","USD"
"Eargo Inc. Common Stock","EAR","NYSE","stock","USD"
"Ellington Residential Mortgage REIT Common Shares of Beneficial Interest","EARN","NYSE","stock","USD"
"Eastside Distilling Inc. Common Stock","EAST","NYSE","stock","USD"
"Brinker International Inc. Common Stock","EAT","NYSE","stock","USD"
"Eventbrite Inc. Class A Common Stock","EB","NYSE","stock","USD"
"European Biotech Acquisition Corp. Class A Ordinary Shares","EBAC","NYSE","stock","USD"
"European Biotech Acquisition Corp. Units","EBACU","NYSE","stock","USD"
"eBay Inc. Common Stock","EBAY","NYSE","stock","USD"
"Eastern Bankshares Inc. Common Stock","EBC","NYSE","stock","USD"
"EBET INC. Common Stock","EBET","NYSE","stock","USD"
"Ennis Inc. Common Stock","EBF","NYSE","stock","USD"
"Ebix Inc. Common Stock","EBIX","NYSE","stock","USD"
"Eagle Bancorp Montana Inc. Common Stock","EBMT","NYSE","stock","USD"
"Ebang International Holdings Inc. Class A Ordinary Shares","EBON","NYSE","stock","USD"
"Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one Common Share)","EBR","NYSE","stock","USD"
"Emergent Biosolutions Inc. Common Stock","EBS","NYSE","stock","USD"
"Enterprise Bancorp Inc Common Stock","EBTC","NYSE","stock","USD"
"Ecopetrol S.A. American Depositary Shares","EC","NYSE","stock","USD"
"BlackRock ESG Capital Allocation Trust Common Shares of Beneficial Interest","ECAT","NYSE","stock","USD"
"ECB Bancorp Inc. Common Stock","ECBK","NYSE","stock","USD"
"Eagle Point Credit Company Inc. Common Stock","ECC           ","NYSE","stock","USD"
"Eagle Point Credit Company Inc. 6.75% Series D Preferred Stock","ECC^D","NYSE","stock","USD"
"Eagle Point Credit Company Inc. 6.50% Series C Term Preferred Stock due 2031","ECCC","NYSE","stock","USD"
"Eagle Point Credit Company Inc. 5.375% Notes due 2029","ECCV","NYSE","stock","USD"
"Eagle Point Credit Company Inc. 6.75% Notes due 2031","ECCW","NYSE","stock","USD"
"Eagle Point Credit Company Inc. 6.6875% Notes due 2028","ECCX","NYSE","stock","USD"
"Ellsworth Growth and Income Fund Ltd.","ECF","NYSE","stock","USD"
"Ellsworth Growth and Income Fund Ltd. 5.25% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share)","ECF^A","NYSE","stock","USD"
"Ecolab Inc. Common Stock","ECL","NYSE","stock","USD"
"electroCore Inc. Common Stock","ECOR","NYSE","stock","USD"
"Encore Capital Group Inc Common Stock","ECPG","NYSE","stock","USD"
"Ecovyst Inc. Common Stock","ECVT","NYSE","stock","USD"
"ECARX Holdings Inc. Class A Ordinary shares","ECX","NYSE","stock","USD"
"ECARX Holdings Inc. Warrants","ECXWW","NYSE","stock","USD"
"Consolidated Edison Inc. Common Stock","ED","NYSE","stock","USD"
"EDAP TMS S.A. American Depositary Shares","EDAP","NYSE","stock","USD"
"Edible Garden AG Incorporated Common Stock","EDBL","NYSE","stock","USD"
"Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock","EDD","NYSE","stock","USD"
"Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest","EDF","NYSE","stock","USD"
"Virtus Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interest","EDI","NYSE","stock","USD"
"Editas Medicine Inc. Common Stock","EDIT","NYSE","stock","USD"
"Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares","EDN","NYSE","stock","USD"
"Endeavor Group Holdings Inc. Class A Common Stock","EDR","NYSE","stock","USD"
"EuroDry Ltd. Common Shares","EDRY","NYSE","stock","USD"
"Edesa Biotech Inc. Common Shares","EDSA","NYSE","stock","USD"
"Skillful Craftsman Education Technology Limited Ordinary Share","EDTK","NYSE","stock","USD"
"EdtechX Holdings Acquisition Corp. II Class A common stock","EDTX","NYSE","stock","USD"
"New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands)","EDU","NYSE","stock","USD"
"Educational Development Corporation Common Stock","EDUC","NYSE","stock","USD"
"Excelerate Energy Inc. Class A Common Stock","EE","NYSE","stock","USD"
"The European Equity Fund Inc. Common Stock","EEA","NYSE","stock","USD"
"Euronet Worldwide Inc. Common Stock","EEFT","NYSE","stock","USD"
"EpicQuest Education Group International Limited Common Stock","EEIQ","NYSE","stock","USD"
"Emerald Holding Inc. Common Stock","EEX","NYSE","stock","USD"
"Ellington Financial Inc. Common Stock","EFC","NYSE","stock","USD"
"Ellington Financial Inc. 6.750% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","EFC^A","NYSE","stock","USD"
"Ellington Financial Inc. 6.250% Series B Fixed-Rate Reset Cumulative Redeemable Preferred Stock","EFC^B","NYSE","stock","USD"
"EF Hutton Acquisition Corporation I Common Stock","EFHT","NYSE","stock","USD"
"EF Hutton Acquisition Corporation I Rights","EFHTR","NYSE","stock","USD"
"EF Hutton Acquisition Corporation I Warrant","EFHTW","NYSE","stock","USD"
"Energy Focus Inc. Common Stock","EFOI","NYSE","stock","USD"
"Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest","EFR","NYSE","stock","USD"
"Enterprise Financial Services Corporation Common Stock","EFSC","NYSE","stock","USD"
"Enterprise Financial Services Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 5% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A","EFSCP","NYSE","stock","USD"
"1847 Holdings LLC Common Shares","EFSH","NYSE","stock","USD"
"Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest","EFT","NYSE","stock","USD"
"eFFECTOR Therapeutics Inc. Common Stock","EFTR","NYSE","stock","USD"
"eFFECTOR Therapeutics Inc. Warrant","EFTRW","NYSE","stock","USD"
"Equifax Inc. Common Stock","EFX","NYSE","stock","USD"
"Enerflex Ltd Common Shares","EFXT","NYSE","stock","USD"
"eGain Corporation Common Stock","EGAN","NYSE","stock","USD"
"Eagle Bancorp Inc. Common Stock","EGBN","NYSE","stock","USD"
"Blackrock Enhanced Government Fund Inc. Common Stock","EGF","NYSE","stock","USD"
"EG Acquisition Corp. Class A Common Stock","EGGF","NYSE","stock","USD"
"8x8 Inc Common Stock","EGHT","NYSE","stock","USD"
"Edgio Inc. Common Stock","EGIO","NYSE","stock","USD"
"Eagle Bulk Shipping Inc. Common Stock","EGLE","NYSE","stock","USD"
"Enthusiast Gaming Holdings Inc. Common Stock","EGLX","NYSE","stock","USD"
"Eldorado Gold Corporation Ordinary Shares","EGO","NYSE","stock","USD"
"EastGroup Properties Inc. Common Stock","EGP","NYSE","stock","USD"
"Eagle Pharmaceuticals Inc. Common Stock","EGRX","NYSE","stock","USD"
"VAALCO Energy Inc.  Common Stock","EGY","NYSE","stock","USD"
"EHang Holdings Limited ADS","EH","NYSE","stock","USD"
"Enhabit Inc. Common Stock","EHAB","NYSE","stock","USD"
"Encompass Health Corporation Common Stock","EHC","NYSE","stock","USD"
"Western Asset Global High Income Fund Inc Common Stock","EHI","NYSE","stock","USD"
"eHealth Inc. Common Stock","EHTH","NYSE","stock","USD"
"Eagle Point Income Company Inc. Common Stock","EIC","NYSE","stock","USD"
"Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026","EICA","NYSE","stock","USD"
"Employers Holdings Inc Common Stock","EIG","NYSE","stock","USD"
"Eiger BioPharmaceuticals Inc. Common Stock","EIGR","NYSE","stock","USD"
"Eaton Vance Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value","EIM","NYSE","stock","USD"
"Edison International Common Stock","EIX","NYSE","stock","USD"
"E-Home Household Service Holdings Limited Ordinary Shares","EJH","NYSE","stock","USD"
"Ekso Bionics Holdings Inc. Common Stock","EKSO","NYSE","stock","USD"
"Estee Lauder Companies Inc. (The) Common Stock","EL","NYSE","stock","USD"
"Envela Corporation Common Stock","ELA","NYSE","stock","USD"
"Elanco Animal Health Incorporated Common Stock","ELAN","NYSE","stock","USD"
"Elanco Animal Health Incorporated 5.00% Tangible Equity Units","ELAT","NYSE","stock","USD"
"Electra Battery Materials Corporation Common Stock","ELBM","NYSE","stock","USD"
"Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066","ELC","NYSE","stock","USD"
"Eledon Pharmaceuticals Inc. Common Stock","ELDN","NYSE","stock","USD"
"Elevation Oncology Inc. Common stock","ELEV","NYSE","stock","USD"
"e.l.f. Beauty Inc. Common Stock","ELF","NYSE","stock","USD"
"Electromed Inc. Common Stock","ELMD","NYSE","stock","USD"
"Elme Communities Common Stock","ELME","NYSE","stock","USD"
"Eloxx Pharmaceuticals Inc. Common Stock","ELOX","NYSE","stock","USD"
"Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares)","ELP","NYSE","stock","USD"
"Equity Lifestyle Properties Inc. Common Stock","ELS","NYSE","stock","USD"
"Electro-Sensors Inc. Common Stock","ELSE","NYSE","stock","USD"
"Eltek Ltd. Ordinary Shares","ELTK","NYSE","stock","USD"
"Elevance Health Inc. Common Stock","ELV","NYSE","stock","USD"
"Elevate Credit Inc. Common Stock","ELVT","NYSE","stock","USD"
"Eliem Therapeutics Inc Common Stock","ELYM","NYSE","stock","USD"
"Elys Game Technology Corp. Common Stock","ELYS","NYSE","stock","USD"
"Smart Share Global Limited American Depositary Shares","EM","NYSE","stock","USD"
"eMagin Corporation Common Stock","EMAN","NYSE","stock","USD"
"Embecta Corp. Common Stock","EMBC","NYSE","stock","USD"
"Embark Technology Inc. Common Stock","EMBK","NYSE","stock","USD"
"Embark Technology Inc. Warrants","EMBKW","NYSE","stock","USD"
"Embrace Change Acquisition Corp Ordinary Shares","EMCG","NYSE","stock","USD"
"Embrace Change Acquisition Corp Rights","EMCGR","NYSE","stock","USD"
"Embrace Change Acquisition Corp Unit","EMCGU","NYSE","stock","USD"
"Embrace Change Acquisition Corp Warrants","EMCGW","NYSE","stock","USD"
"Western Asset Emerging Markets Debt Fund Inc Common Stock","EMD","NYSE","stock","USD"
"EMCOR Group Inc. Common Stock","EME","NYSE","stock","USD"
"Templeton Emerging Markets Fund Common Stock","EMF","NYSE","stock","USD"
"EMCORE Corporation Common Stock","EMKR","NYSE","stock","USD"
"Eastern Company (The) Common Stock","EML","NYSE","stock","USD"
"FTAC Emerald Acquisition Corp. Class A Common Stock","EMLD","NYSE","stock","USD"
"FTAC Emerald Acquisition Corp. Warrant","EMLDW","NYSE","stock","USD"
"Eastman Chemical Company Common Stock","EMN","NYSE","stock","USD"
"ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock","EMO","NYSE","stock","USD"
"Entergy Mississippi LLC First Mortgage Bonds 4.90% Series Due October 1 2066","EMP","NYSE","stock","USD"
"Emerson Electric Company Common Stock","EMR","NYSE","stock","USD"
"EMX Royalty Corporation Common Shares (Canada)","EMX","NYSE","stock","USD"
"Enbridge Inc Common Stock","ENB","NYSE","stock","USD"
"Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078","ENBA","NYSE","stock","USD"
"Energem Corp Warrant","ENCPW","NYSE","stock","USD"
"Accretion Acquisition Corp. Common Stock","ENER","NYSE","stock","USD"
"Accretion Acquisition Corp. Right","ENERR","NYSE","stock","USD"
"Accretion Acquisition Corp. Warrant","ENERW","NYSE","stock","USD"
"Enfusion Inc. Class A Common Stock","ENFN","NYSE","stock","USD"
"ENGlobal Corporation Common Stock","ENG","NYSE","stock","USD"
"Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock)","ENIC","NYSE","stock","USD"
"Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052","ENJ","NYSE","stock","USD"
"EnLink Midstream LLC Common Units representing Limited Partner Interests","ENLC","NYSE","stock","USD"
"Enlivex Therapeutics Ltd. Ordinary Shares","ENLV","NYSE","stock","USD"
"Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066","ENO","NYSE","stock","USD"
"Enochian Biosciences Inc. Common Stock","ENOB","NYSE","stock","USD"
"Enovis Corporation Common Stock","ENOV","NYSE","stock","USD"
"Enphase Energy Inc. Common Stock","ENPH","NYSE","stock","USD"
"Energizer Holdings Inc. Common Stock","ENR","NYSE","stock","USD"
"EnerSys Common Stock","ENS","NYSE","stock","USD"
"Ensysce Biosciences Inc. Common Stock","ENSC","NYSE","stock","USD"
"The Ensign Group Inc. Common Stock","ENSG","NYSE","stock","USD"
"Enservco Corporation Common Stock","ENSV","NYSE","stock","USD"
"Enanta Pharmaceuticals Inc. Common Stock","ENTA","NYSE","stock","USD"
"Enterprise 4.0 Technology Acquisition Corp. Class A Ordinary Shares","ENTF","NYSE","stock","USD"
"Enterprise 4.0 Technology Acquisition Corp. Warrant","ENTFW","NYSE","stock","USD"
"Entegris Inc. Common Stock","ENTG","NYSE","stock","USD"
"Entera Bio Ltd. Ordinary Shares","ENTX","NYSE","stock","USD"
"Envestnet Inc Common Stock","ENV","NYSE","stock","USD"
"Enova International Inc. Common Stock","ENVA","NYSE","stock","USD"
